"id","nombre_s","primer_apellido","segundo_apellido","tipo_de_voto","archivo","sentido_del_voto","numero_de_legislatura","numero_de_sesion_o_reunion","sesion_celebrada_y_el_tipo_de_la_misma","organismo","tipo_de_asunto_que_se_vota","titulo_del_asunto","hipervinculo_al_acta","nota","hipervinculo_al_dictamen","hipervinculo_al_documento","hipervinculo_al_acta_de_votacion","reunion"
"14","Rosalba","Valencia","Cruz","Votación nominal","72-IXe-CPCO-4-2018-290519.xlsx","A favor","LXIV","5","Quinta Reunión Plenaria","Comisión Ordinaria","Dictamen","Dictamen en Sentido Positivo a la iniciativa, en materia de Guardia Nacional.",NA,"Se anexa en formato editable la lista de votación http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cpco/votaciones/CPCO-72-9e-LVP-GUARDIANACIONAL.docx",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/133682/668383/file/CPCO-72-9e-DSNI-LVPGuardia%20Nacional.pdf",0
"14","Alejandro","Viedma","Velázquez","Votación nominal","72-IXe-CPCO-4-2018-290519.xlsx","A favor","LXIV","5","Quinta Reunión Plenaria","Comisión Ordinaria","Dictamen","Dictamen en Sentido Positivo a la iniciativa, en materia de Guardia Nacional.",NA,"Se anexa en formato editable la lista de votación http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cpco/votaciones/CPCO-72-9e-LVP-GUARDIANACIONAL.docx",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/133682/668383/file/CPCO-72-9e-DSNI-LVPGuardia%20Nacional.pdf",0
"14","Edgar","Guzmán","Valdéz","Votación nominal","72-IXe-CPCO-4-2018-290519.xlsx","A favor","LXIV","5","Quinta Reunión Plenaria","Comisión Ordinaria","Dictamen","Dictamen en Sentido Positivo a la iniciativa, en materia de Guardia Nacional.",NA,"Se anexa en formato editable la lista de votación http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cpco/votaciones/CPCO-72-9e-LVP-GUARDIANACIONAL.docx",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/133682/668383/file/CPCO-72-9e-DSNI-LVPGuardia%20Nacional.pdf",0
"14","Raúl","Gracia","Guzmán","Votación nominal","72-IXe-CPCO-4-2018-290519.xlsx","A favor","LXIV","5","Quinta Reunión Plenaria","Comisión Ordinaria","Dictamen","Dictamen en Sentido Positivo a la iniciativa, en materia de Guardia Nacional.",NA,"Se anexa en formato editable la lista de votación http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cpco/votaciones/CPCO-72-9e-LVP-GUARDIANACIONAL.docx",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/133682/668383/file/CPCO-72-9e-DSNI-LVPGuardia%20Nacional.pdf",0
"14","Esmeralda de los Ángeles","Moreno","Meina","Votación nominal","72-IXe-CPCO-4-2018-290519.xlsx","A favor","LXIV","5","Quinta Reunión Plenaria","Comisión Ordinaria","Dictamen","Dictamen en Sentido Positivo a la iniciativa, en materia de Guardia Nacional.",NA,"Se anexa en formato editable la lista de votación http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cpco/votaciones/CPCO-72-9e-LVP-GUARDIANACIONAL.docx",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/133682/668383/file/CPCO-72-9e-DSNI-LVPGuardia%20Nacional.pdf",0
"14","Ana Ruth","García","Grande","Votación nominal","72-IXe-CPCO-4-2018-290519.xlsx","A favor","LXIV","5","Quinta Reunión Plenaria","Comisión Ordinaria","Dictamen","Dictamen en Sentido Positivo a la iniciativa, en materia de Guardia Nacional.",NA,"Se anexa en formato editable la lista de votación http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cpco/votaciones/CPCO-72-9e-LVP-GUARDIANACIONAL.docx",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/133682/668383/file/CPCO-72-9e-DSNI-LVPGuardia%20Nacional.pdf",0
"14","Martha Angélica","Tagle","Martínez","Votación nominal","72-IXe-CPCO-4-2018-290519.xlsx","A favor","LXIV","5","Quinta Reunión Plenaria","Comisión Ordinaria","Dictamen","Dictamen en Sentido Positivo a la iniciativa, en materia de Guardia Nacional.",NA,"Se anexa en formato editable la lista de votación http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cpco/votaciones/CPCO-72-9e-LVP-GUARDIANACIONAL.docx",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/133682/668383/file/CPCO-72-9e-DSNI-LVPGuardia%20Nacional.pdf",0
"14","Miroslava","Carrillo","Martínez","Votación nominal","72-IXe-CPCO-4-2018-290519.xlsx","A favor","LXIV","5","Quinta Reunión Plenaria","Comisión Ordinaria","Dictamen","Dictamen en Sentido Positivo a la iniciativa, en materia de Guardia Nacional.",NA,"Se anexa en formato editable la lista de votación http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cpco/votaciones/CPCO-72-9e-LVP-GUARDIANACIONAL.docx",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/133682/668383/file/CPCO-72-9e-DSNI-LVPGuardia%20Nacional.pdf",0
"14","Gustavo","Contreras","Montes","Votación nominal","72-IXe-CPCO-4-2018-290519.xlsx","A favor","LXIV","5","Quinta Reunión Plenaria","Comisión Ordinaria","Dictamen","Dictamen en Sentido Positivo a la iniciativa, en materia de Guardia Nacional.",NA,"Se anexa en formato editable la lista de votación http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cpco/votaciones/CPCO-72-9e-LVP-GUARDIANACIONAL.docx",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/133682/668383/file/CPCO-72-9e-DSNI-LVPGuardia%20Nacional.pdf",0
"14","Sergio Carlos","Gutiérrez","Luna","Votación nominal","72-IXe-CPCO-4-2018-290519.xlsx","A favor","LXIV","5","Quinta Reunión Plenaria","Comisión Ordinaria","Dictamen","Dictamen en Sentido Positivo a la iniciativa, en materia de Guardia Nacional.",NA,"Se anexa en formato editable la lista de votación http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cpco/votaciones/CPCO-72-9e-LVP-GUARDIANACIONAL.docx",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/133682/668383/file/CPCO-72-9e-DSNI-LVPGuardia%20Nacional.pdf",0
"14","Héctor Guillermo de Jesús","Jiménez y","Meneses","Votación nominal","72-IXe-CPCO-4-2018-290519.xlsx","A favor","LXIV","5","Quinta Reunión Plenaria","Comisión Ordinaria","Dictamen","Dictamen en Sentido Positivo a la iniciativa, en materia de Guardia Nacional.",NA,"Se anexa en formato editable la lista de votación http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cpco/votaciones/CPCO-72-9e-LVP-GUARDIANACIONAL.docx",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/133682/668383/file/CPCO-72-9e-DSNI-LVPGuardia%20Nacional.pdf",0
"14","Esteban","Barajas","Barajas","Votación nominal","72-IXe-CPCO-4-2018-290519.xlsx","A favor","LXIV","5","Quinta Reunión Plenaria","Comisión Ordinaria","Dictamen","Dictamen en Sentido Positivo a la iniciativa, en materia de Guardia Nacional.",NA,"Se anexa en formato editable la lista de votación http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cpco/votaciones/CPCO-72-9e-LVP-GUARDIANACIONAL.docx",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/133682/668383/file/CPCO-72-9e-DSNI-LVPGuardia%20Nacional.pdf",0
"14","Iván Arturo","Rodríguez","Rivera","Votación nominal","72-IXe-CPCO-4-2018-290519.xlsx","A favor","LXIV","5","Quinta Reunión Plenaria","Comisión Ordinaria","Dictamen","Dictamen en Sentido Positivo a la iniciativa, en materia de Guardia Nacional.",NA,"Se anexa en formato editable la lista de votación http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cpco/votaciones/CPCO-72-9e-LVP-GUARDIANACIONAL.docx",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/133682/668383/file/CPCO-72-9e-DSNI-LVPGuardia%20Nacional.pdf",0
"14","María Alemán","Muñoz","Castillo","Votación nominal","72-IXe-CPCO-4-2018-290519.xlsx","A favor","LXIV","5","Quinta Reunión Plenaria","Comisión Ordinaria","Dictamen","Dictamen en Sentido Positivo a la iniciativa, en materia de Guardia Nacional.",NA,"Se anexa en formato editable la lista de votación http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cpco/votaciones/CPCO-72-9e-LVP-GUARDIANACIONAL.docx",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/133682/668383/file/CPCO-72-9e-DSNI-LVPGuardia%20Nacional.pdf",0
"14","Iván Arturo","Pérez","Negrón Ruíz","Votación nominal","72-IXe-CPCO-4-2018-290519.xlsx","A favor","LXIV","5","Quinta Reunión Plenaria","Comisión Ordinaria","Dictamen","Dictamen en Sentido Positivo a la iniciativa, en materia de Guardia Nacional.",NA,"Se anexa en formato editable la lista de votación http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cpco/votaciones/CPCO-72-9e-LVP-GUARDIANACIONAL.docx",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/133682/668383/file/CPCO-72-9e-DSNI-LVPGuardia%20Nacional.pdf",0
"14","Adriana Gabriela","Medina","Ortíz","Votación nominal","72-IXe-CPCO-4-2018-290519.xlsx","A favor","LXIV","5","Quinta Reunión Plenaria","Comisión Ordinaria","Dictamen","Dictamen en Sentido Positivo a la iniciativa, en materia de Guardia Nacional.",NA,"Se anexa en formato editable la lista de votación http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cpco/votaciones/CPCO-72-9e-LVP-GUARDIANACIONAL.docx",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/133682/668383/file/CPCO-72-9e-DSNI-LVPGuardia%20Nacional.pdf",0
"14","Javier","Salinas","Narváes","Votación nominal","72-IXe-CPCO-4-2018-290519.xlsx","A favor","LXIV","5","Quinta Reunión Plenaria","Comisión Ordinaria","Dictamen","Dictamen en Sentido Positivo a la iniciativa, en materia de Guardia Nacional.",NA,"Se anexa en formato editable la lista de votación http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cpco/votaciones/CPCO-72-9e-LVP-GUARDIANACIONAL.docx",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/133682/668383/file/CPCO-72-9e-DSNI-LVPGuardia%20Nacional.pdf",0
"14","Lidia","García","Anaya","Votación nominal","72-IXe-CPCO-4-2018-290519.xlsx","A favor","LXIV","5","Quinta Reunión Plenaria","Comisión Ordinaria","Dictamen","Dictamen en Sentido Positivo a la iniciativa, en materia de Guardia Nacional.",NA,"Se anexa en formato editable la lista de votación http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cpco/votaciones/CPCO-72-9e-LVP-GUARDIANACIONAL.docx",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/133682/668383/file/CPCO-72-9e-DSNI-LVPGuardia%20Nacional.pdf",0
"14","Pablo","Gómez","Álvarez","Votación nominal","72-IXe-CPCO-4-2018-290519.xlsx","A favor","LXIV","5","Quinta Reunión Plenaria","Comisión Ordinaria","Dictamen","Dictamen en Sentido Positivo a la iniciativa, en materia de Guardia Nacional.",NA,"Se anexa en formato editable la lista de votación http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cpco/votaciones/CPCO-72-9e-LVP-GUARDIANACIONAL.docx",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/133682/668383/file/CPCO-72-9e-DSNI-LVPGuardia%20Nacional.pdf",0
"14","María Beatríz","López","Chávez","Votación nominal","72-IXe-CPCO-4-2018-290519.xlsx","A favor","LXIV","5","Quinta Reunión Plenaria","Comisión Ordinaria","Dictamen","Dictamen en Sentido Positivo a la iniciativa, en materia de Guardia Nacional.",NA,"Se anexa en formato editable la lista de votación http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cpco/votaciones/CPCO-72-9e-LVP-GUARDIANACIONAL.docx",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/133682/668383/file/CPCO-72-9e-DSNI-LVPGuardia%20Nacional.pdf",0
"14","Flor Ivone","Morales","Medina","Votación nominal","72-IXe-CPCO-4-2018-290519.xlsx","A favor","LXIV","5","Quinta Reunión Plenaria","Comisión Ordinaria","Dictamen","Dictamen en Sentido Positivo a la iniciativa, en materia de Guardia Nacional.",NA,"Se anexa en formato editable la lista de votación http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cpco/votaciones/CPCO-72-9e-LVP-GUARDIANACIONAL.docx",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/133682/668383/file/CPCO-72-9e-DSNI-LVPGuardia%20Nacional.pdf",0
"14","David","Orihuela","Nava","Votación nominal","72-IXe-CPCO-4-2018-290519.xlsx","A favor","LXIV","5","Quinta Reunión Plenaria","Comisión Ordinaria","Dictamen","Dictamen en Sentido Positivo a la iniciativa, en materia de Guardia Nacional.",NA,"Se anexa en formato editable la lista de votación http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cpco/votaciones/CPCO-72-9e-LVP-GUARDIANACIONAL.docx",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/133682/668383/file/CPCO-72-9e-DSNI-LVPGuardia%20Nacional.pdf",0
"14","Lucio Ernesto","Palacios","Cordero","Votación nominal","72-IXe-CPCO-4-2018-290519.xlsx","A favor","LXIV","5","Quinta Reunión Plenaria","Comisión Ordinaria","Dictamen","Dictamen en Sentido Positivo a la iniciativa, en materia de Guardia Nacional.",NA,"Se anexa en formato editable la lista de votación http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cpco/votaciones/CPCO-72-9e-LVP-GUARDIANACIONAL.docx",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/133682/668383/file/CPCO-72-9e-DSNI-LVPGuardia%20Nacional.pdf",0
"14","Martha Patricia","Ramírez","Lucero","Votación nominal","72-IXe-CPCO-4-2018-290519.xlsx","A favor","LXIV","5","Quinta Reunión Plenaria","Comisión Ordinaria","Dictamen","Dictamen en Sentido Positivo a la iniciativa, en materia de Guardia Nacional.",NA,"Se anexa en formato editable la lista de votación http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cpco/votaciones/CPCO-72-9e-LVP-GUARDIANACIONAL.docx",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/133682/668383/file/CPCO-72-9e-DSNI-LVPGuardia%20Nacional.pdf",0
"14","Paola","Tenorio","Adame","Votación nominal","72-IXe-CPCO-4-2018-290519.xlsx","A favor","LXIV","5","Quinta Reunión Plenaria","Comisión Ordinaria","Dictamen","Dictamen en Sentido Positivo a la iniciativa, en materia de Guardia Nacional.",NA,"Se anexa en formato editable la lista de votación http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cpco/votaciones/CPCO-72-9e-LVP-GUARDIANACIONAL.docx",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/133682/668383/file/CPCO-72-9e-DSNI-LVPGuardia%20Nacional.pdf",0
"14","Rosalba","Valencia","Cruz","Votación nominal","72-IXe-CPCO-4-2018-290519.xlsx","A favor","LXIV","5","Quinta Reunión Plenaria","Comisión Ordinaria","Dictamen","Dictamen en Sentido Positivo a la iniciativa, en materia de Guardia Nacional.",NA,"Se anexa en formato editable la lista de votación http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cpco/votaciones/CPCO-72-9e-LVP-GUARDIANACIONAL.docx",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/133682/668383/file/CPCO-72-9e-DSNI-LVPGuardia%20Nacional.pdf",0
"14","Alejandro","Viedma","Velázquez","Votación nominal","72-IXe-CPCO-4-2018-290519.xlsx","A favor","LXIV","5","Quinta Reunión Plenaria","Comisión Ordinaria","Dictamen","Dictamen en Sentido Positivo a la iniciativa, en materia de Guardia Nacional.",NA,"Se anexa en formato editable la lista de votación http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cpco/votaciones/CPCO-72-9e-LVP-GUARDIANACIONAL.docx",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/133682/668383/file/CPCO-72-9e-DSNI-LVPGuardia%20Nacional.pdf",0
"14","Edgar","Guzmán","Valdéz","Votación nominal","72-IXe-CPCO-4-2018-290519.xlsx","A favor","LXIV","5","Quinta Reunión Plenaria","Comisión Ordinaria","Dictamen","Dictamen en Sentido Positivo a la iniciativa, en materia de Guardia Nacional.",NA,"Se anexa en formato editable la lista de votación http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cpco/votaciones/CPCO-72-9e-LVP-GUARDIANACIONAL.docx",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/133682/668383/file/CPCO-72-9e-DSNI-LVPGuardia%20Nacional.pdf",0
"14","Raúl","Gracia","Guzmán","Votación nominal","72-IXe-CPCO-4-2018-290519.xlsx","A favor","LXIV","5","Quinta Reunión Plenaria","Comisión Ordinaria","Dictamen","Dictamen en Sentido Positivo a la iniciativa, en materia de Guardia Nacional.",NA,"Se anexa en formato editable la lista de votación http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cpco/votaciones/CPCO-72-9e-LVP-GUARDIANACIONAL.docx",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/133682/668383/file/CPCO-72-9e-DSNI-LVPGuardia%20Nacional.pdf",0
"14","Esmeralda de los Ángeles","Moreno","Meina","Votación nominal","72-IXe-CPCO-4-2018-290519.xlsx","A favor","LXIV","5","Quinta Reunión Plenaria","Comisión Ordinaria","Dictamen","Dictamen en Sentido Positivo a la iniciativa, en materia de Guardia Nacional.",NA,"Se anexa en formato editable la lista de votación http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cpco/votaciones/CPCO-72-9e-LVP-GUARDIANACIONAL.docx",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/133682/668383/file/CPCO-72-9e-DSNI-LVPGuardia%20Nacional.pdf",0
"14","Ana Ruth","García","Grande","Votación nominal","72-IXe-CPCO-4-2018-290519.xlsx","A favor","LXIV","5","Quinta Reunión Plenaria","Comisión Ordinaria","Dictamen","Dictamen en Sentido Positivo a la iniciativa, en materia de Guardia Nacional.",NA,"Se anexa en formato editable la lista de votación http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cpco/votaciones/CPCO-72-9e-LVP-GUARDIANACIONAL.docx",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/133682/668383/file/CPCO-72-9e-DSNI-LVPGuardia%20Nacional.pdf",0
"14","Martha Angélica","Tagle","Martínez","Votación nominal","72-IXe-CPCO-4-2018-290519.xlsx","A favor","LXIV","5","Quinta Reunión Plenaria","Comisión Ordinaria","Dictamen","Dictamen en Sentido Positivo a la iniciativa, en materia de Guardia Nacional.",NA,"Se anexa en formato editable la lista de votación http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cpco/votaciones/CPCO-72-9e-LVP-GUARDIANACIONAL.docx",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/133682/668383/file/CPCO-72-9e-DSNI-LVPGuardia%20Nacional.pdf",0
"14","Miroslava","Carrillo","Martínez","Votación nominal","72-IXe-CPCO-4-2018-290519.xlsx","A favor","LXIV","5","Quinta Reunión Plenaria","Comisión Ordinaria","Dictamen","Dictamen en Sentido Positivo a la iniciativa, en materia de Guardia Nacional.",NA,"Se anexa en formato editable la lista de votación http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cpco/votaciones/CPCO-72-9e-LVP-GUARDIANACIONAL.docx",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/133682/668383/file/CPCO-72-9e-DSNI-LVPGuardia%20Nacional.pdf",0
"14","Gustavo","Contreras","Montes","Votación nominal","72-IXe-CPCO-4-2018-290519.xlsx","A favor","LXIV","5","Quinta Reunión Plenaria","Comisión Ordinaria","Dictamen","Dictamen en Sentido Positivo a la iniciativa, en materia de Guardia Nacional.",NA,"Se anexa en formato editable la lista de votación http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cpco/votaciones/CPCO-72-9e-LVP-GUARDIANACIONAL.docx",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/133682/668383/file/CPCO-72-9e-DSNI-LVPGuardia%20Nacional.pdf",0
"14","Sergio Carlos","Gutiérrez","Luna","Votación nominal","72-IXe-CPCO-4-2018-290519.xlsx","A favor","LXIV","5","Quinta Reunión Plenaria","Comisión Ordinaria","Dictamen","Dictamen en Sentido Positivo a la iniciativa, en materia de Guardia Nacional.",NA,"Se anexa en formato editable la lista de votación http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cpco/votaciones/CPCO-72-9e-LVP-GUARDIANACIONAL.docx",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/133682/668383/file/CPCO-72-9e-DSNI-LVPGuardia%20Nacional.pdf",0
"14","Héctor Guillermo de Jesús","Jiménez y","Meneses","Votación nominal","72-IXe-CPCO-4-2018-290519.xlsx","A favor","LXIV","5","Quinta Reunión Plenaria","Comisión Ordinaria","Dictamen","Dictamen en Sentido Positivo a la iniciativa, en materia de Guardia Nacional.",NA,"Se anexa en formato editable la lista de votación http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cpco/votaciones/CPCO-72-9e-LVP-GUARDIANACIONAL.docx",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/133682/668383/file/CPCO-72-9e-DSNI-LVPGuardia%20Nacional.pdf",0
"14","Esteban","Barajas","Barajas","Votación nominal","72-IXe-CPCO-4-2018-290519.xlsx","A favor","LXIV","5","Quinta Reunión Plenaria","Comisión Ordinaria","Dictamen","Dictamen en Sentido Positivo a la iniciativa, en materia de Guardia Nacional.",NA,"Se anexa en formato editable la lista de votación http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cpco/votaciones/CPCO-72-9e-LVP-GUARDIANACIONAL.docx",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/133682/668383/file/CPCO-72-9e-DSNI-LVPGuardia%20Nacional.pdf",0
"14","Iván Arturo","Rodríguez","Rivera","Votación nominal","72-IXe-CPCO-4-2018-290519.xlsx","En contra","LXIV","5","Quinta Reunión Plenaria","Comisión Ordinaria","Dictamen","Dictamen en Sentido Positivo a la iniciativa, en materia de Guardia Nacional.",NA,"Se anexa en formato editable la lista de votación http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cpco/votaciones/CPCO-72-9e-LVP-GUARDIANACIONAL.docx",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/133682/668383/file/CPCO-72-9e-DSNI-LVPGuardia%20Nacional.pdf",0
"14","Iván Arturo","Pérez","Negrón Ruíz","Votación nominal","72-IXe-CPCO-4-2018-290519.xlsx","A favor","LXIV","5","Quinta Reunión Plenaria","Comisión Ordinaria","Dictamen","Dictamen en Sentido Positivo a la iniciativa, en materia de Guardia Nacional.",NA,"Se anexa en formato editable la lista de votación http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cpco/votaciones/CPCO-72-9e-LVP-GUARDIANACIONAL.docx",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/133682/668383/file/CPCO-72-9e-DSNI-LVPGuardia%20Nacional.pdf",0
"14","Adriana Gabriela","Medina","Ortíz","Votación nominal","72-IXe-CPCO-4-2018-290519.xlsx","En contra","LXIV","5","Quinta Reunión Plenaria","Comisión Ordinaria","Dictamen","Dictamen en Sentido Positivo a la iniciativa, en materia de Guardia Nacional.",NA,"Se anexa en formato editable la lista de votación http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cpco/votaciones/CPCO-72-9e-LVP-GUARDIANACIONAL.docx",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/133682/668383/file/CPCO-72-9e-DSNI-LVPGuardia%20Nacional.pdf",0
"14","Javier","Salinas","Narváes","Votación nominal","72-IXe-CPCO-4-2018-290519.xlsx","En contra","LXIV","5","Quinta Reunión Plenaria","Comisión Ordinaria","Dictamen","Dictamen en Sentido Positivo a la iniciativa, en materia de Guardia Nacional.",NA,"Se anexa en formato editable la lista de votación http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cpco/votaciones/CPCO-72-9e-LVP-GUARDIANACIONAL.docx",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/133682/668383/file/CPCO-72-9e-DSNI-LVPGuardia%20Nacional.pdf",0
"14","Pablo","Gómez","Álvarez","Votación nominal","72-IXe-CPCO-4-2018-290519.xlsx","A favor","LXIV","5","Quinta Reunión Plenaria","Comisión Ordinaria","Dictamen","Dictamen en Sentido Positivo a la iniciativa, en materia de Guardia Nacional.",NA,"Se anexa en formato editable la lista de votación http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cpco/votaciones/CPCO-72-9e-LVP-GUARDIANACIONAL.docx",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/133682/668383/file/CPCO-72-9e-DSNI-LVPGuardia%20Nacional.pdf",0
"14","Erasmo","González","Robledo","Votación nominal","72-IXe-CPCO-4-2018-290519.xlsx","A favor","LXIV","5","Quinta Reunión Plenaria","Comisión Ordinaria","Dictamen","Dictamen en Sentido Positivo a la iniciativa, en materia de Guardia Nacional.",NA,"Se anexa en formato editable la lista de votación http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cpco/votaciones/CPCO-72-9e-LVP-GUARDIANACIONAL.docx",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/133682/668383/file/CPCO-72-9e-DSNI-LVPGuardia%20Nacional.pdf",0
"14","María Beatríz","López","Chávez","Votación nominal","72-IXe-CPCO-4-2018-290519.xlsx","A favor","LXIV","5","Quinta Reunión Plenaria","Comisión Ordinaria","Dictamen","Dictamen en Sentido Positivo a la iniciativa, en materia de Guardia Nacional.",NA,"Se anexa en formato editable la lista de votación http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cpco/votaciones/CPCO-72-9e-LVP-GUARDIANACIONAL.docx",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/133682/668383/file/CPCO-72-9e-DSNI-LVPGuardia%20Nacional.pdf",0
"14","Flor Ivone","Morales","Medina","Votación nominal","72-IXe-CPCO-4-2018-290519.xlsx","A favor","LXIV","5","Quinta Reunión Plenaria","Comisión Ordinaria","Dictamen","Dictamen en Sentido Positivo a la iniciativa, en materia de Guardia Nacional.",NA,"Se anexa en formato editable la lista de votación http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cpco/votaciones/CPCO-72-9e-LVP-GUARDIANACIONAL.docx",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/133682/668383/file/CPCO-72-9e-DSNI-LVPGuardia%20Nacional.pdf",0
"14","David","Orihuela","Nava","Votación nominal","72-IXe-CPCO-4-2018-290519.xlsx","A favor","LXIV","5","Quinta Reunión Plenaria","Comisión Ordinaria","Dictamen","Dictamen en Sentido Positivo a la iniciativa, en materia de Guardia Nacional.",NA,"Se anexa en formato editable la lista de votación http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cpco/votaciones/CPCO-72-9e-LVP-GUARDIANACIONAL.docx",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/133682/668383/file/CPCO-72-9e-DSNI-LVPGuardia%20Nacional.pdf",0
"14","Lucio Ernesto","Palacios","Cordero","Votación nominal","72-IXe-CPCO-4-2018-290519.xlsx","A favor","LXIV","5","Quinta Reunión Plenaria","Comisión Ordinaria","Dictamen","Dictamen en Sentido Positivo a la iniciativa, en materia de Guardia Nacional.",NA,"Se anexa en formato editable la lista de votación http://archivos.diputados.gob.mx/Transparencia/articulo72/IX/cpco/votaciones/CPCO-72-9e-LVP-GUARDIANACIONAL.docx",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/133682/668383/file/CPCO-72-9e-DSNI-LVPGuardia%20Nacional.pdf",0
